"date","year","month","quarter","day_of_week","day_of_month","week_of_year","is_weekend","is_month_end","is_month_start","gdp_index","unemployment_rate","consumer_confidence","stock_market_index","temperature","precipitation","weather_severity_index","marketing_spend","email_campaigns_sent","social_media_impressions","influencer_collaborations","tv_ad_spend","competitor_price_index","shipping_cost_index","inventory_availability_rate","website_traffic","page_load_time_ms","mobile_traffic_pct","site_downtime_minutes","new_product_launches","daily_sales","order_count","avg_order_value","unique_customers","return_rate_pct","customer_acquisition_cost"
2022-03-24,2022,3,1,"Thursday",24,12,0,0,0,124.438841483995,7.38753510494169,99.6083570066581,3706.74534394633,78.1750444610027,0.00799994056890357,9,15047,2,1108262,0,13126,156.752776004063,50.32614803916,90.6,78333,2574,53,4,0,28511,319,89.38,198,3.2,253.32
2022-03-25,2022,3,1,"Friday",25,12,0,0,0,124.560759606645,7.39910413889082,101.023379672415,3713.2940555023,99.5573204294966,0.612827490262676,2,19331,0,1169764,1,2836,156.902182689595,49.5289643165528,85.4,83004,2553,66,6,1,31521,443,71.15,368,9.5,175.1
2022-03-26,2022,3,1,"Saturday",26,13,1,0,0,124.516376248513,7.51783846948265,101.416547931572,3707.35261028289,86.2931282100256,0.642205756461271,9,8151,3,308214,1,6722,157.930630851052,48.5211429375685,96.3,210376,2946,57,8,0,29223,311,93.96,244,10.4,111.35
2022-03-27,2022,3,1,"Sunday",27,13,1,0,0,125.145574530905,7.45262419084235,104.141561685869,3706.78682405896,87.2066042371342,0,5,9550,6,1969238,0,14846,158.149778968286,48.7302277520342,96.5,298871,887,62,8,0,32080,459,69.89,273,14.8,116.61
2022-03-28,2022,3,1,"Monday",28,13,0,1,0,125.738457299826,7.48995354136825,103.958729202599,3733.92675269981,78.9028168868495,0.058585918991924,0,11484,1,330670,0,830,158.202099759667,46.4746853526807,86.9,212972,3291,71,6,0,25563,365,70.04,278,5.2,137.7
2022-03-29,2022,3,1,"Tuesday",29,13,0,1,0,125.311390852642,7.40318458655815,105.002205287099,3714.15873410145,66.7620395397482,0,9,22141,1,1146301,0,4376,158.939456441616,46.0790462111485,94.8,405875,2351,63,6,0,31035,464,66.89,272,7.6,271.34
2022-03-30,2022,3,1,"Wednesday",30,13,0,1,0,125.144081824455,7.50067418385225,103.355984289947,3673.47808439037,84.2829635010885,0.405236460194109,8,24597,3,807497,0,7603,159.780644472738,44.2515238801105,89,294805,2387,73,8,0,34900,432,80.79,348,13.2,235.6
2022-03-31,2022,3,1,"Thursday",31,13,0,1,0,125.902735338771,7.46968221942434,102.709540439098,3707.91830763527,79.3447531682741,0.636906585639917,5,22022,2,346914,0,6092,160.169389085836,42.0590514324912,92.6,392287,1660,63,7,0,31815,363,87.64,236,12.6,311.05
2022-04-01,2022,4,2,"Friday",1,13,0,0,1,125.260917358287,7.46132887342527,104.492603179893,3700.5809269527,87.5025883094225,0,7,20120,4,1786371,0,13169,160.38574749647,41.2096760087769,95.5,394475,2561,45,6,0,35845,478,74.99,399,2.8,168.09
2022-04-02,2022,4,2,"Saturday",2,14,1,0,1,124.982876528238,7.32510789856396,107.505229114674,3706.49021495635,96.8659777227933,0,2,15254,5,1928305,0,13601,159.035461357135,43.3818796198663,96.1,371298,906,45,4,0,34123,479,71.24,335,9.3,151.78
2022-04-03,2022,4,2,"Sunday",3,14,1,0,1,125.068487540057,7.29036138288091,111.466873656625,3718.05476078828,77.7175306625642,0,2,8186,1,240043,0,4378,158.985959470233,42.3568096616617,89.1,473529,3232,56,4,0,29780,335,88.9,194,6.8,140.65
2022-04-04,2022,4,2,"Monday",4,14,0,0,0,124.736498719442,7.21780103283536,109.793897354198,3752.96633017018,74.720503007755,0.365833578301175,8,15892,1,1161305,1,12867,158.892185732027,42.4332152941788,94.3,348891,1870,51,5,1,28546,332,85.98,208,3.9,254.68
2022-04-05,2022,4,2,"Tuesday",5,14,0,0,0,125.335561892433,7.07706169433773,108.379016418066,3753.12166730992,89.7728336923179,0.407502806572254,2,12449,3,106100,0,9347,159.561767188265,44.1254775280559,95.3,52174,1941,54,8,0,32725,364,89.9,293,12.4,141.63
2022-04-06,2022,4,2,"Wednesday",6,14,0,0,0,125.952152746972,7.13662128784978,106.15285419741,3708.51074973185,89.1852059799599,0,7,18811,0,1072226,1,13815,158.975516502693,42.4117278124441,85.3,238198,1125,66,5,0,31173,442,70.53,341,7.8,183.88
2022-04-07,2022,4,2,"Thursday",7,14,0,0,0,125.888025283173,7.10484927920577,103.362945698568,3739.37498869708,76.3720102852046,0,4,23677,1,851751,1,13304,158.74148143989,44.3201460225129,98.3,317952,2255,50,5,0,33871,369,91.79,238,13.9,331.61
2022-04-08,2022,4,2,"Friday",8,14,0,0,0,126.052879941675,7.02850749333456,102.739377119194,3719.23449402699,68.1952743098871,0.161398739439312,2,21107,1,1298486,0,2245,158.093774948631,43.6581564924317,94.6,205266,2949,63,4,0,33595,442,76.01,325,12.1,216.48
2022-04-09,2022,4,2,"Saturday",9,15,1,0,0,125.705607259085,7.02116370972727,99.3008838550591,3731.37110643237,76.9655217816741,0.079389240969321,9,9482,2,997366,0,14718,159.244432329607,43.1243122742986,86.3,200783,3116,66,4,0,28292,411,68.84,293,5,107.87
2022-04-10,2022,4,2,"Sunday",10,15,1,0,0,125.702458826624,7.0644263737101,100.76589830863,3758.70841925073,92.6566455495219,0.208531297034276,7,22976,1,313804,0,7508,158.231215814057,43.7414532562135,96.8,475895,1866,52,6,0,34582,394,87.77,304,9.9,251.93
2022-04-11,2022,4,2,"Monday",11,15,0,0,0,125.2023373651,7.10830968397403,102.243281445724,3779.74660374257,84.3843021185705,0.281361240525294,2,24453,2,1195149,1,4407,158.840362154887,43.8716752724351,93.6,164294,815,67,4,0,31797,410,77.55,298,12,273.52
2022-04-12,2022,4,2,"Tuesday",12,15,0,0,0,125.981989949685,7.20934711352346,100.597565250712,3729.2642674826,82.8484909482308,0,7,15020,3,1521394,0,14971,158.660707875364,45.5096288310318,95.5,145758,2820,54,4,0,30486,441,69.13,262,5.6,191.09
2022-04-13,2022,4,2,"Wednesday",13,15,0,0,0,126.122064555214,7.13761483328951,100.723687630254,3741.37319280903,81.5563476644593,0,6,11698,3,689361,0,2477,159.20014413597,45.9833668006172,87.2,447040,1967,52,3,0,29148,447,65.21,265,4.3,147.14
2022-04-14,2022,4,2,"Thursday",14,15,0,0,0,126.27138119916,7.25443735407652,99.2530464379205,3707.08965237987,70.7424870725532,0,4,24573,2,1243130,0,550,159.849804868231,47.9474022167992,92.9,164069,841,53,5,0,34307,369,92.97,214,10,382.76
2022-04-15,2022,4,2,"Friday",15,15,0,0,0,126.046678499392,7.33357765264123,101.351098555796,3743.32574061869,84.2447166254235,0.267676376612545,6,12746,2,705174,0,11154,160.643064758181,49.8069547096547,97.2,441367,2644,48,6,0,31337,402,77.95,275,8.4,154.5
2022-04-16,2022,4,2,"Saturday",16,16,1,0,0,126.086613192155,7.38675283758324,99.4466895363882,3749.74229553314,81.2433284621785,0.449786380676216,2,13676,3,760775,0,4317,160.893850661717,50.5302532125904,95.5,387485,919,46,2,0,31957,457,69.93,291,7.4,156.66
2022-04-17,2022,4,2,"Sunday",17,16,1,0,0,126.038823370487,7.35951315905595,103.100726895353,3765.48722793501,82.062074355749,0.242653880063278,3,18347,5,1505078,1,3538,161.533905688224,50.8517280557301,90.4,368754,931,71,4,1,34269,501,68.4,288,2.5,212.35
2022-04-18,2022,4,2,"Monday",18,16,0,0,0,126.71608989849,7.26204401484671,99.7608888937398,3809.59361262657,73.162083140847,0,9,5760,3,1564067,0,13690,161.074745256834,52.4357880217772,91.1,390364,3370,55,8,0,22253,267,83.34,153,14.4,125.49
2022-04-19,2022,4,2,"Tuesday",19,16,0,0,0,127.096458374743,7.34512733722715,97.6815219286301,3779.3328391226,84.0967420204271,0,5,20821,0,1409337,0,3879,162.549641721949,52.6522535435099,94.4,115497,2802,73,6,0,30397,327,92.96,249,7.9,278.73
2022-04-20,2022,4,2,"Wednesday",20,16,0,0,0,127.417510953557,7.17820251606912,96.8870308854013,3753.72777620483,80.2171487016137,0,2,20042,3,134721,0,11923,162.251566685209,53.1598957603077,98.3,160115,2978,60,7,0,31769,388,81.88,309,7.1,216.2
2022-04-21,2022,4,2,"Thursday",21,16,0,0,0,126.482376745146,7.11429692474144,97.7234780553185,3714.8375092072,91.1093377071895,0.264835048881084,0,11046,0,286446,0,12478,162.139195470152,51.0322904916784,88.9,489367,1963,57,3,0,26452,340,77.8,242,8.6,152.15
2022-04-22,2022,4,2,"Friday",22,16,0,0,0,126.650812700491,7.09716281182543,97.0056187107935,3704.46415054163,67.3400700603824,0.428128410752239,7,18763,3,593465,0,11509,161.738919384006,51.3420022131325,86.1,413665,1190,74,4,0,31730,479,66.24,272,8,229.94
2022-04-23,2022,4,2,"Saturday",23,17,1,0,0,126.227684029932,6.99866409666328,95.024444717374,3664.50779267809,79.0767109273467,0,2,9266,2,415968,1,4036,161.819441967565,49.7030773085573,87.7,433644,2395,60,6,0,28694,383,74.92,340,13.8,90.84
2022-04-24,2022,4,2,"Sunday",24,17,1,0,0,125.944386149972,7.18419801996107,93.5323146520145,3637.1345884751,90.985324257371,0,7,10971,3,1309461,0,11138,162.309091750765,48.4247165961403,97.6,172081,2995,50,5,0,31015,366,84.74,260,10.5,140.65
2022-04-25,2022,4,2,"Monday",25,17,0,0,0,125.957139876496,7.12464295624524,90.7769111158771,3613.01437825365,89.5426849253373,0,6,7707,2,370341,0,4741,162.268935493968,50.1381235085543,91.3,463716,2698,73,7,0,25230,357,70.67,271,11.3,94.8
2022-04-26,2022,4,2,"Tuesday",26,17,0,0,0,125.131866960915,7.20428449097229,94.0263861241996,3636.28908323259,79.6415566064515,0.0943882212697557,6,24828,1,1955247,0,5524,161.755974119502,51.4277098953086,94.2,275591,1762,63,8,0,31703,458,69.22,346,8.7,239.19
2022-04-27,2022,4,2,"Wednesday",27,17,0,0,0,126.043736748531,7.16628456488778,93.0767321445396,3640.85707826104,87.0968491813501,0.195013722960243,9,10604,4,278207,0,2524,163.001332827203,51.5140163879538,96.9,411250,2336,61,6,0,30172,392,76.97,237,3.1,149.14
2022-04-28,2022,4,2,"Thursday",28,17,0,1,0,126.6096377041,7.24646040707778,94.2208361027508,3653.45947657435,98.3258944199273,0,10,8766,5,233111,0,4992,162.732326130369,50.9957126563016,89.4,87342,1406,54,7,0,27701,363,76.31,216,14.6,135.28
2022-04-29,2022,4,2,"Friday",29,17,0,1,0,127.271789581257,7.16671246559568,95.9018071075788,3683.00407091464,76.1672724963046,0,0,19538,5,1337589,0,6404,162.863456582279,51.1683919424958,95.7,454296,2847,49,8,0,35260,372,94.78,257,8.4,253.41
2022-04-30,2022,4,2,"Saturday",30,18,1,1,0,126.978688089448,7.22902161647645,97.5749688646098,3666.25597529565,79.6569390627677,0,2,18439,1,1058674,0,2495,163.614024574383,52.0006468638862,93.6,79968,3326,66,2,0,33514,466,71.92,292,2.1,210.49
2022-05-01,2022,5,2,"Sunday",1,18,1,0,1,126.166165414137,7.2972136629718,95.5123391790512,3666.3579046875,61.964093608253,0,2,15757,3,979316,0,6602,163.417868490191,52.3020651563111,91.7,209249,3272,52,2,0,30468,396,76.94,222,2.2,236.59
2022-05-02,2022,5,2,"Monday",2,18,0,0,1,126.234182686444,7.25727276787865,94.3041232813092,3661.77490126491,82.3692980746236,0.0521920439236458,2,11945,3,185749,0,130,164.023597335498,52.3154275243909,93.8,237760,3060,58,7,0,28327,317,89.36,178,14.4,223.69
2022-05-03,2022,5,2,"Tuesday",3,18,0,0,1,125.923476303739,7.22467397069496,99.4397529114707,3634.52712156777,69.8327312030077,0.199123240619747,8,18270,1,1415855,0,7810,164.032805028008,51.3301535104667,93.5,347286,3347,55,9,0,29130,339,85.93,235,10.7,259.15
2022-05-04,2022,5,2,"Wednesday",4,18,0,0,0,125.605141717534,7.35273159278108,102.505767690135,3626.2447147905,76.6932870717628,0.347610106275584,7,11592,1,439113,0,3016,162.816555563083,51.9300690505066,92.1,385373,1628,49,5,0,28876,321,89.96,199,6,194.17
2022-05-05,2022,5,2,"Thursday",5,18,0,0,0,125.276981853252,7.53492900132044,100.414691461597,3626.29723374328,75.0166131463486,0,10,14025,0,1355209,0,2639,162.988192191479,52.1025288461374,92.9,486249,2068,73,4,0,27445,313,87.68,253,14.6,184.78
2022-05-06,2022,5,2,"Friday",6,18,0,0,0,125.38366067146,7.43151764849736,99.6688022072741,3609.0125358516,70.0773640971524,0.255048853291102,6,16002,2,1931492,0,12977,163.47950392037,51.4977371491219,94.7,119939,2904,60,3,0,32395,478,67.77,426,7,125.21
2022-05-07,2022,5,2,"Saturday",7,19,1,0,0,126.287973666746,7.47021412473543,102.038648350648,3595.29828380672,69.3257823093527,0,4,5253,0,794291,0,7841,164.132599053579,51.4450399722505,94.1,232925,1193,60,1,0,27724,394,70.37,235,4.4,74.51
2022-05-08,2022,5,2,"Sunday",8,19,1,0,0,126.484681477649,7.36336725577194,99.0377826479353,3614.58305336197,66.9226853326168,0.437783548183745,4,20488,5,712204,0,1924,164.464152603074,51.2166607901364,96,232954,981,62,9,0,38476,460,83.64,285,12.4,239.63
2022-05-09,2022,5,2,"Monday",9,19,0,0,0,126.672233680934,7.40982323304244,101.049929570755,3664.70431198789,77.4423501030003,0.410492087622258,3,8516,6,293458,0,1800,164.849675927652,51.9803713824739,87.9,148397,1676,56,3,1,30823,467,66,313,9.1,90.69
2022-05-10,2022,5,2,"Tuesday",10,19,0,0,0,126.006661770723,7.46885074336109,100.760403711384,3676.46706250035,75.3545284223134,0.125286573061989,6,6284,2,300245,0,223,165.720696014764,48.8998202081432,97.6,372971,893,60,7,0,30702,331,92.76,189,12.2,110.83
2022-05-11,2022,5,2,"Wednesday",11,19,0,0,0,126.505255272574,7.30959500601172,101.366316044971,3672.0101779,74.2136754555722,0,7,23382,2,1691954,0,7134,166.466417038552,48.0159257408454,93.9,85192,2214,65,1,0,34210,402,85.1,337,7.3,231.28
2022-05-12,2022,5,2,"Thursday",12,19,0,0,0,126.939979398501,7.33101098989132,104.192923818285,3709.5504551782,75.6322653626994,0,2,6719,0,662684,0,14018,166.490672200979,48.800521688242,88.3,311719,3006,72,6,0,26018,326,79.81,237,7.3,94.5
2022-05-13,2022,5,2,"Friday",13,19,0,0,0,127.095249106988,7.26884895192649,104.940306381031,3698.41560505518,67.0399543932688,0,9,23811,2,1735291,0,5608,165.268477696573,49.1366079378808,87.2,285591,2156,53,5,1,34928,455,76.76,256,12.1,310.04
2022-05-14,2022,5,2,"Saturday",14,20,1,0,0,127.119668102822,7.2959053830012,106.203792348518,3738.1487392063,75.5347817693097,0.236399629830561,2,17968,1,1311006,0,6948,165.825233794735,49.5822764165412,91.8,433196,1496,54,8,0,37306,494,75.52,399,2.5,150.11
2022-05-15,2022,5,2,"Sunday",15,20,1,0,0,127.28703902779,7.40306575438345,105.314787627221,3771.99333647078,75.6454124195705,0.33424786729692,4,18729,1,1027215,0,8118,166.452372315201,48.1833922893458,96.3,422995,3479,48,11,0,36036,439,82.09,290,4.6,215.28
2022-05-16,2022,5,2,"Monday",16,20,0,0,0,126.879078376587,7.46275389265425,105.166725615958,3792.24591383665,72.0008702406739,0,2,5618,2,489286,0,12944,166.533788347703,47.854396842768,88.5,190008,1317,69,8,0,25508,277,92.09,159,2.7,117.78
2022-05-17,2022,5,2,"Tuesday",17,20,0,0,0,127.328733521943,7.2363273991544,106.376030159257,3802.62410595542,80.3406149813284,0.134893742827423,2,14237,3,1782955,0,1172,167.262533732431,50.3660014004756,85.7,472918,1740,54,5,0,29484,351,84,291,7.9,163.08
2022-05-18,2022,5,2,"Wednesday",18,20,0,0,0,127.696466155467,7.16079651399873,104.427522136316,3811.66939433896,58.0982266170609,0.484858692864533,2,21176,1,293951,0,6898,166.621418628041,49.4752728951337,90.9,327369,1151,51,5,0,27957,351,79.65,203,10.6,347.72
2022-05-19,2022,5,2,"Thursday",19,20,0,0,0,127.388799222727,7.03324383973086,103.883869212261,3807.5125208633,101.475359170425,0.410762885304196,0,24304,3,1672934,1,14038,164.733791190966,47.814644073763,97.6,187893,1960,70,4,0,32126,417,77.04,353,9.7,229.5
2022-05-20,2022,5,2,"Friday",20,20,0,0,0,127.76994544878,7.06422907126587,106.349724235075,3781.47062329393,66.4739731324738,0,6,17530,1,1590961,1,11127,164.906581715563,47.1211327041249,88.6,351730,2824,75,9,0,30645,471,65.06,284,11.6,205.75
2022-05-21,2022,5,2,"Saturday",21,21,1,0,0,127.205725286105,7.06708196911468,108.977142434089,3791.17598963536,85.301103664008,0.278816200072316,5,24173,3,1959695,0,13634,166.840820034125,46.2858963499131,94.2,208385,3152,66,7,0,33699,384,87.76,314,15,256.61
2022-05-22,2022,5,2,"Sunday",22,21,1,0,0,127.032524994287,7.19556304543377,109.094718410308,3784.51166429039,71.6920992612364,0.371030308785604,2,13914,4,720490,0,8136,166.039950402196,46.9603477346618,88.9,244270,3443,48,6,0,33002,399,82.71,288,7.1,161.04
2022-05-23,2022,5,2,"Monday",23,21,0,0,0,125.756143572026,7.09270384747614,108.898088046573,3750.86057217179,63.2272464045075,0,9,21960,2,291463,0,9896,165.772620080907,48.9611862329123,86.8,277118,2321,48,6,0,27607,293,94.22,227,9.6,322.47
2022-05-24,2022,5,2,"Tuesday",24,21,0,0,0,126.440037266046,6.98065061408644,108.464333455568,3782.60543025244,73.6387593657028,0,9,16257,0,1750683,0,6776,165.838956278504,50.0318387789474,93.3,389133,1128,74,4,0,26029,323,80.59,185,10.9,292.92
2022-05-25,2022,5,2,"Wednesday",25,21,0,0,0,126.826923981499,6.83293963020432,106.597686092662,3798.92993811251,82.6853667588736,0,3,19506,3,1923759,1,8449,164.909938891492,47.3459342953025,96.6,450187,3058,73,4,0,31175,417,74.76,265,2.6,245.36
2022-05-26,2022,5,2,"Thursday",26,21,0,0,0,126.856089895281,6.88918187662376,107.076370665878,3764.99085942997,73.3359626273933,0.171944258472583,3,14025,2,1075090,0,6423,165.059829550113,47.2993867041184,90.2,194676,1947,46,5,0,24854,281,88.45,173,4.5,270.23
2022-05-27,2022,5,2,"Friday",27,21,0,0,0,127.03227403749,6.86034807864009,103.438082005332,3733.50994400229,76.7073540426318,0.0521259125398533,4,8492,4,681620,0,13737,165.2330667734,48.9408376959958,86.7,276999,1134,67,7,0,29610,369,80.24,262,9.8,108.04
2022-05-28,2022,5,2,"Saturday",28,22,1,1,0,126.936087971682,7.0271423637533,102.923253844945,3725.66724899149,71.989461124846,0.531330411171622,4,13639,1,1964947,0,12205,165.793201458528,50.3816980645739,95.4,278579,862,48,6,0,31047,363,85.53,247,13.2,184.06
2022-05-29,2022,5,2,"Sunday",29,22,1,1,0,126.760703397824,7.16451362090547,105.147378550995,3733.29003080264,74.6600204019272,0,2,18691,2,1288876,0,4925,167.071275560767,50.6409597269182,90.7,479220,3143,57,10,0,32154,382,84.17,311,11.9,200.33
2022-05-30,2022,5,2,"Monday",30,22,0,1,0,127.24075450536,7.17201856992742,109.915520653325,3709.59117205909,65.0122050961255,0,8,24246,3,1637897,1,14668,167.217183027298,50.3226275145454,96.1,243095,1679,57,3,0,32446,405,80.11,226,2.5,357.61
2022-05-31,2022,5,2,"Tuesday",31,22,0,1,0,127.635397098046,7.17249242178452,108.956876237339,3683.6979399426,76.6686986991919,0,6,7512,3,1681495,0,12916,166.544525082011,51.6761560432979,92.7,271038,3173,74,2,0,26418,314,84.13,246,11.5,101.79
2022-06-01,2022,6,2,"Wednesday",1,22,0,0,1,126.80679248354,7.24783936630677,111.220837814286,3633.9256689383,56.4990663018966,0,7,6059,2,523020,1,8254,167.873230314828,50.4271585566916,85.4,228020,1028,74,4,0,24556,361,68.02,203,14.4,99.49
2022-06-02,2022,6,2,"Thursday",2,22,0,0,1,127.530422944158,7.58591756562266,110.566592978997,3633.86610087453,76.096259561693,0.271413346171184,6,7844,0,1665924,0,7640,167.36619797001,49.6701626615307,98.5,75113,3201,64,3,0,20807,257,80.96,170,5.5,153.8
2022-06-03,2022,6,2,"Friday",3,22,0,0,1,128.574714170787,7.48062150542935,110.808586318077,3650.92635331627,73.2436117311009,0.14351148726627,9,17662,3,852433,0,1069,167.503838861918,48.3401228386115,96.5,119850,1053,52,3,0,30552,454,67.3,307,8.7,191.77
2022-06-04,2022,6,2,"Saturday",4,23,1,0,0,128.476996704021,7.51071227103186,109.758910035543,3661.29887146368,57.5623281098536,0,9,22863,4,1194597,0,4637,167.347257702895,49.536700206053,97.7,380605,2091,60,3,0,33313,504,66.1,307,4,248.24
2022-06-05,2022,6,2,"Sunday",5,23,1,0,0,129.162580984487,7.34112283742538,108.812363176201,3661.46925005413,73.1726901110677,0.371899131220947,5,17738,1,1896652,0,13154,167.560600406383,48.0526070072519,88,175846,3286,68,5,0,29735,348,85.45,194,4.6,304.78
2022-06-06,2022,6,2,"Monday",6,23,0,0,0,129.595288591872,7.22627449122599,107.389444060512,3643.9101423946,53.722973397095,0,6,20905,1,1977052,0,11397,167.780024391202,47.2028414363838,87,488747,2846,46,5,0,27007,304,88.84,254,13.2,274.34
2022-06-07,2022,6,2,"Tuesday",7,23,0,0,0,129.404022331373,7.29271314862179,107.262918321149,3666.27661896203,54.5306551333197,0,4,10817,1,1698180,0,10411,168.015236680158,48.233263195503,88.7,218188,2488,72,5,0,25302,349,72.5,220,3.8,163.89
2022-06-08,2022,6,2,"Wednesday",8,23,0,0,0,128.941930369775,7.35581865091004,105.634267882764,3685.53160217109,65.9926920211164,0.247539546361187,8,20052,0,1068283,0,5910,167.127963217043,48.5469389358066,95.2,69745,1647,45,2,0,27162,312,87.06,185,6.1,361.3
2022-06-09,2022,6,2,"Thursday",9,23,0,0,0,128.09243003859,7.36824903279383,104.567501040111,3680.32898683514,64.1190191441452,0,8,19114,2,849244,0,2414,168.178575177465,47.6220716955804,94.2,279986,2244,56,4,0,29227,353,82.8,253,11.2,251.83
2022-06-10,2022,6,2,"Friday",10,23,0,0,0,128.157227536395,7.36321261011181,104.492329982866,3695.65103224526,66.6220188476307,0.028006136317198,3,13284,3,1367298,0,7586,168.413851871119,47.743382332879,93.4,206501,1031,69,6,0,30589,408,74.97,316,13,140.13
2022-06-11,2022,6,2,"Saturday",11,24,1,0,0,129.466881774146,7.39867433000066,108.152751893647,3681.68024827865,75.2018193186142,0,8,12977,1,1557682,0,13342,168.367116903858,49.3608783792042,91.7,490583,1154,73,6,0,28476,389,73.2,236,10.2,183.29
2022-06-12,2022,6,2,"Sunday",12,24,1,0,0,129.925267765586,7.51081072727383,107.356407259492,3670.29121474394,49.6585577435465,0,8,24573,2,221801,1,8156,168.969419846337,49.4891202357465,91.2,277410,885,47,4,0,33339,358,93.13,325,2.3,252.03
2022-06-13,2022,6,2,"Monday",13,24,0,0,0,129.849195110508,7.4319822237368,106.625362374411,3660.87109748396,55.6511851481614,0,10,17759,2,912641,0,12107,169.396332776559,51.2513751613562,88.6,92819,1320,75,9,1,25681,352,72.96,200,10.2,295.98
2022-06-14,2022,6,2,"Tuesday",14,24,0,0,0,129.537129072791,7.40778984752039,104.956156517965,3664.93409122062,59.4440471830004,0,9,15613,0,1391201,0,3495,169.836910868382,50.1916517611889,98.6,405386,1275,70,5,0,25023,334,74.92,250,9.1,208.17
